NTT COMWARE CORPORATION,"港区港南1丁目, 東京都 (Headquarters)",http://www.nttcom.co.jp/,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NTT%20COMWARE%20CORPORATION&id=0010L00001sBZcSQAW
POSRocket,"Amman, Amman (Headquarters)",http://www.posrocket.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=POSRocket&id=0010L00001sBZnlQAG
"Shenzhen Yiyuan Intelligence Tech. Co., LTD","深圳市, Guangdong (Headquarters)",http://www.yiyuan.ai,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Shenzhen%20Yiyuan%20Intelligence%20Tech.%20Co.%2C%20LTD&id=0010L00001sBZxwQAG
Britannica Creations Limited,"Manchester, Manchester (Headquarters)",http://www.bricre.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Britannica%20Creations%20Limited&id=0010L00001sBa16QAC
Gospel Technology,"London, Greater London (Headquarters)",https://www.gospel.tech,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Gospel%20Technology&id=0010L00001sBa8rQAC
ALPFR,"Hanover, Maryland (Headquarters)",http://www.alpfr.com,,"ALPFR LLC Solutions is a federal certified Small Business IT services provider firm, founded by a team of IT professionals with decades of proven IT expertise in the area of Consulting, Technologies, Procurement, and Managed Services to both government and commercial clients.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ALPFR&id=0010L00001sBbVBQA0
Media Lab Limited,"Kwun Tong, Kowloon (Headquarters)",http://www.medialab.group,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Media%20Lab%20Limited&id=0010L00001sBbx4QAC
FINCAD Corporation,"Surrey, British Columbia (Headquarters)",http://www.fincad.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=FINCAD%20Corporation&id=0010L00001sBcWhQAK
"KEY Planning co.,ltd.","豊島区, 東京都 (Headquarters)",http://www.key-planning.co.jp/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=KEY%20Planning%20co.%2Cltd.&id=0010L00001sBdGKQA0
Artemis Health,"Salt Lake City, Utah (Headquarters)",http://www.artemishealth.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Artemis%20Health&id=0010L00001sBe5qQAC
VisualSet Tecnologia,"São Paulo, São Paulo (Headquarters)",http://www.visualset.com.br,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=VisualSet%20Tecnologia&id=0010L00001sBe6eQAC
Massive Insights Inc,"Toronto, Ontario (Headquarters)",http://www.massiveinsights.com,,,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Massive%20Insights%20Inc&id=0010L00001sBeTpQAK
Crawly,"Belo Horizonte, Minas Gerais (Headquarters)",https://www.crawly.com.br,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Crawly&id=0010L00001sBfwFQAS
SRC Technologies,"Glenwood, Maryland (Headquarters)",http://www.src-technologies.com/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SRC%20Technologies&id=0010L00001sBqAaQAK
CloudSaver,"Lenexa, Kansas (Headquarters)",http://www.cloudsaver.com,,CloudSaver is a leading cost optimization solution provider for enterprise IT organizations. Leveraging our extensive library of proprietary optimization tools our certified AWS engineers design thoughtful strategies that consistently reduce your total AWS spend by more than 50%. CloudSaver is also the only firm to provide cost optimization as a managed service. Call for a free assessment.,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CloudSaver&id=0010L00001sBqlTQAS
ERP Suites,"Loveland, Ohio (Headquarters)",http://www.erpsuites.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ERP%20Suites&id=0010L00001sBrQ5QAK
"Celnet Technology Co .,Ltd","北京, Beijing (Headquarters)",http://www.celnet.com.cn,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Celnet%20Technology%20Co%20.%2CLtd&id=0010L00001sBrUWQA0
Joget Inc,"Burlingame, California (Headquarters)",http://www.joget.org,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Joget%20Inc&id=0010L00001sBs3JQAS
ISR Information Products AG,"Braunschweig, Niedersachsen (Headquarters)",https://www.isr.de,,"We are 160 employees who have made ISR one of the most important consulting companies in the field of business analytics, big data and digital operations. As a specialist for Business Information Management, we form the interface between business and IT for our customers and support them in implementing the ""digital transformation"" for a future-oriented business.","AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ISR%20Information%20Products%20AG&id=0010L00001sBsMTQA0
IDC Frontier Inc.,"千代田区, 東京都 (Headquarters)",https://zenlogic.jp/aws/,,「Zenlogicホスティング Powered by AWS」は、レンタルサーバーと同じ感覚で、AWS上でのWebサイトの構築、メール利用、ファイル共有などを行うことができるサービスです。Zenlogicのコントロールパネルから、簡単に操作を行っていただけます。 365日サポート、作業代行サービスもございますので、IT部門がない、専門知識がなく不安な方でも、安心してご利用いただけます。,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IDC%20Frontier%20Inc.&id=0010L00001sBsUeQAK
Causality Agency,"Stockholm, Stockholm (Headquarters)",http://www.causalityagency.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Causality%20Agency&id=0010L00001sBsVmQAK
Zirrus One,"Saint Louis, Missouri (Headquarters)",http://www.zirrusone.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Zirrus%20One&id=0010L00001sBumcQAC
Benevity,"Calgary, Alberta (Headquarters)",http://www.benevity.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Benevity&id=0010L00001sBv2NQAS
"Intwixt, Inc.","San Francisco, California (Headquarters)",https://www.intwixt.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Intwixt%2C%20Inc.&id=0010L00001sBv7TQAS
"Shanghai Lifecycle Technologies Co., Ltd.","上海, Shanghai (Headquarters)",http://www.lifecycle.cn,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Shanghai%20Lifecycle%20Technologies%20Co.%2C%20Ltd.&id=0010L00001sBvCtQAK
Logos E,"Rancho Mirage, California (Headquarters)",http://www.b2bvb.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Logos%20E&id=0010L00001sBvNxQAK
Mitsubishi Electric Corporation,"千代田区丸の内, 東京都 (Headquarters)",http://www.mitsubishielectric.co.jp/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mitsubishi%20Electric%20Corporation&id=0010L00001sC6KtQAK
Pixellot,"Petah Tikva, Israel (Headquarters)",http://www.pixellot.tv,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pixellot&id=0010L00001sC6faQAC
Ikarus,"Gurgaon, Haryana (Headquarters)",http://www.ikarus.ai,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ikarus&id=0010L00001sC8lPQAS
mytaptrack,"Enumclaw, Washington (Headquarters)",https://www.mytaptrack.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=mytaptrack&id=0010L00001sCA33QAG
truekey,"shanghai, Shanghai (Headquarters)",http://www.truekey.mobi,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=truekey&id=0010L00001sCCIUQA4
cierra GmbH,"Göttingen, Niedersachsen (Headquarters)",http://www.cierra.de,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=cierra%20GmbH&id=0010L00001sCCcIQAW
SYSKRON X GmbH,"Wackersdorf, Bavaria (Headquarters)",http://www.syskron.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SYSKRON%20X%20GmbH&id=0010L00001sCCgQQAW
Urban.io PTY LTD,"Fitzroy, Victoria (Headquarters)",http://www.urban.io,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Urban.io%20PTY%20LTD&id=0010L00001sCFszQAG
IC Manage,"Campbell, California (Headquarters)",http://www.icmanage.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IC%20Manage&id=0010L00001sCGzcQAG
voicy.AI,"Fremont, California (Headquarters)",http://www.voicemonk.com/voicy/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=voicy.AI&id=0010L00001sCH6KQAW
Atonix Digital LLC,"Overland Park, Kansas (Headquarters)",http://www.atonix.com/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Atonix%20Digital%20LLC&id=0010L00001sCHDlQAO
Geeks Ltd,"Morden, Surrey (Headquarters)",http://www.geeks.ltd.uk,,"We are a bespoke software development company based in London. We have over ten years of experience building software solutions. Our experienced team can take your dream of new functionality and increased efficiency and make a software product to make it a reality. With a system that is customised to match your exact requirements, you can spend time and energy where it really matters.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Geeks%20Ltd&id=0010L00001sCOIFQA4
"MOJO X, Inc.","Sunnyvale, California (Headquarters)",https://www.mojo-x.com,,"MOJO Exchange is a state-of-the-art SaaS solution with web and mobile apps, used at the front-end of the news flow, enabling real-time management of assignments, media, and metadata for: Capturing news events and metadata Deploying resources and assets Monitoring story development Media ingest with machine learning Enterprise sharing and analytics",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MOJO%20X%2C%20Inc.&id=0010L00001sCPGBQA4
"DisruptOPS, Inc.","Phoenix, Arizona (Headquarters)",http://www.disruptOPS.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DisruptOPS%2C%20Inc.&id=0010L00001sCQ5JQAW
Hystax B.V.,"Amsterdam, North Holland (Headquarters)",http://www.hystax.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Hystax%20B.V.&id=0010L00001sCRGYQA4
"Managed Services Group, Inc.","Maitland, Florida (Headquarters)",http://www.msgrouponline.com,,"Managed Services Group provides a tailor-made plan designed to maximize efficiency, reduce roadblocks, and make it so that you don’t even have to think about the technology that makes your business run. We always look to the vision as a future, providing the most viable results for your company’s needs. Services include managed IT, cloud solutions, phone and internet management.","AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Managed%20Services%20Group%2C%20Inc.&id=0010L00001sCRIyQAO
Enquero,"Milpitas, California (Headquarters)",http://www.enquero.com,,,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Enquero&id=0010L00001sCSAeQAO
Jemurai,"Dallas, Texas (Headquarters)",http://www.jemurai.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Jemurai&id=0010L00001sCTd2QAG
"Medical Data Vision Co.,Ltd.","千代田区, 東京都 (Headquarters)",https://www.mdv.co.jp/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Medical%20Data%20Vision%20Co.%2CLtd.&id=0010L00001sCTsCQAW
"SECOM Trust Systems Co., Ltd.","渋谷区, 東京都 (Headquarters)",https://www.secomtrust.net/,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SECOM%20Trust%20Systems%20Co.%2C%20Ltd.&id=0010L00001sCTtAQAW
"Kinmei Printing Co., Ltd.","千代田区, 東京 (Headquarters)",https://www.kinmei.co.jp/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kinmei%20Printing%20Co.%2C%20Ltd.&id=0010L00001sCUUcQAO
Parsable,"San Francisco, CA (Headquarters)",http://www.parsable.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Parsable&id=0010L00001sCUVkQAO
Omnious,"Seoul, Gangnam-gu (Headquarters)",https://www.omnious.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Omnious&id=0010L00001sCUiKQAW
Blueriq,"Hertogenbosch, Noord-Brabant (Headquarters)",https://www.blueriq.com/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Blueriq&id=0010L00001sCVEGQA4
IOanyT Innovations,"Ghaziabad, Uttar Pradesh (Headquarters)",https://www.ioanyt.com,,We IOanyT Innovations combines tech expertise and business intelligence to catalyze change and deliver results. Our Team is answering real business challenges for our clients through innovations and deep industry knowledge. With the customisation in our solution we strengthen an ability to deliver customised features and applications.,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IOanyT%20Innovations&id=0010L00001sCWJfQAO
SchedMD LLC,"Lehi, Utah (Headquarters)",https://www.schedmd.com/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SchedMD%20LLC&id=0010L00001sCWL2QAO
"Mattermost, Inc.","Palo Alto, California (Headquarters)",http://www.mattermost.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mattermost%2C%20Inc.&id=0010L00001sCXLcQAO
Deskvault (HK) Limited,"Hong Kong, Hong Kong Island (Headquarters)",http://www.deskvault.com,,"Deskvault is a managed desktop computing service built on AWS. Deskvault allows customers to provision a cloud-based Windows desktop within minutes. We take care of the complexities of firewalls, storage, compute infrastructure, security, management and access policies with our intelligent platform.  Deskvault can be accessed via a web browser or app running on Windows, Mac, iOS or Android.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Deskvault%20(HK)%20Limited&id=0010L00001sCYJmQAO
Zilliqa Research Pte Ltd,"Singapore, Singapore (Headquarters)",http://www.zilliqa.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Zilliqa%20Research%20Pte%20Ltd&id=0010L00001sCcwAQAS
Uptycs,"Waltham, Massachusetts (Headquarters)",http://www.uptycs.com,,"The Uptycs Osquery-Powered Security Analytics Platform leverages the open source, universal agent, osquery to extract 100s of system attributes and make them queryable at scale across operating system and virtualization levels. Uptycs stores this system state data, integrates third-party threat intelligence sources, and enables real time, ad-hoc, and historical state investigation.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Uptycs&id=0010L00001sCdtxQAC
Butterfly Projects Ltd,"Caerphilly, Wales (Headquarters)",http://www.butterflydev.com,,"Butterfly is a data management consultancy based in Wales, helping organisations transform their data into actionable intelligence, by: Adopting information management best practice Identifying hidden value and insights within data Enabling optimal decision making based on all the information available Holding decisions accountable to their expected impacts and benefits","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Butterfly%20Projects%20Ltd&id=0010L00001sCe2zQAC
"Nanjing HOGE Software Co., Ltd.","南京市, Jiangsu (Headquarters)",http://www.hoge.cn,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Nanjing%20HOGE%20Software%20Co.%2C%20Ltd.&id=0010L00001sCjiNQAS
SiteMinder,"The Rocks, New South Wales (Headquarters)",http://www.siteminder.com,,,AWS Certified Developer - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SiteMinder&id=0010L00001sCoB9QAK
Jojo Nomic Indonesia,"Jakarta, Jakarta (Headquarters)",http://www.jojonomic.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Jojo%20Nomic%20Indonesia&id=0010L00001sCoYLQA0
Metaverse,"上海市, Shanghai (Headquarters)",https://mvs.org/index.html,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Metaverse&id=0010L00001sCvufQAC
"Speech Morphing, Inc.","San Jose, California (Headquarters)",http://www.speechmorphing.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Speech%20Morphing%2C%20Inc.&id=0010L00001sCz2zQAC
ZHIMATECH,"Nanjing, Jiangsu (Headquarters)",http://www.zhimatech.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ZHIMATECH&id=0010L00001sCzu7QAC
Ekkono Solutions AB,"Träslövsläge, N/A (Headquarters)",http://www.ekkono.ai,,"Ekkono provides incremental online learning at the edge, enabling individual models to be trained onboard devices. Integrated with AWS Greengrass. Brings predictive maintenance et al to new levels. Delivered as a tool (SDK) empowering programmers to rapidly deploy features leveraging predictions and self-learn from high-frequency sensor data, and for product companies to harmonize on one solution.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ekkono%20Solutions%20AB&id=0010L00001sD03JQAS
Alia ICT,"Riyadh, Central Region (Headquarters)",http://www.aliaict.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Alia%20ICT&id=0010L00001sD06OQAS
Azinq,"Manchester, Greater Manchester (Headquarters)",http://www.azinq.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Azinq&id=0010L00001sD1duQAC
Utilus,"Amsterdam, North-Holland (Headquarters)",http://www.utilus.nl,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Utilus&id=0010L00001sgREOQA2
Expel,"Herndon, Virginia (Headquarters)",https://www.expel.io,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Expel&id=0010L00001sgT5nQAE
Virtue Tech Inc,"Bellevue, Washington (Headquarters)",http://www.virtuetechinc.com/,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Virtue%20Tech%20Inc&id=0010L00001sgUk7QAE
Firefly.ai,"Herzliya, Israel (Headquarters)",http://www.firefly.ai,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Firefly.ai&id=0010L00001sgVv8QAE
"conDati, Inc.","Menlo Park, California (Headquarters)",http://www.condati.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=conDati%2C%20Inc.&id=0010L00001sgWQfQAM
BBSS Corporation,"中央区, 東京都 (Headquarters)",http://www.bbss.co.jp,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BBSS%20Corporation&id=0010L00001sgWa1QAE
MVP Workshop,"Belgrade, Belgrade (Headquarters)",http://www.mvpworkshop.co,,,AWS Certified Developer - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MVP%20Workshop&id=0010L00001sgd8tQAA
Cleeng,"Amsterdam, Noord-Holland (Headquarters)",http://www.cleeng.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cleeng&id=0010L00001sgdeQQAQ
"Shenzhen Hongtong Software Co.,Ltd","深圳, Guangdong (Headquarters)",http://www.hongtongsoft.com.cn,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Shenzhen%20Hongtong%20Software%20Co.%2CLtd&id=0010L00001sgfnSQAQ
Landmark systems & solutions,"Navi Mumbai, Maharashtra (Headquarters)",http://www.lsssoftware.com,,,"AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Landmark%20systems%20%26%20solutions&id=0010L00001sggn0QAA
chinascope,"上海, Shanghai (Headquarters)",http://www.chinascope.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=chinascope&id=0010L00001sgkRlQAI
"Accreon, Inc.","Boston, Massachusetts (Headquarters)",http://www.accreon.com,,,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Accreon%2C%20Inc.&id=0010L00001sgkV4QAI
Ultimate IT Partners,"Cumming, Georgia (Headquarters)",http://www.ultimateitpartners.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ultimate%20IT%20Partners&id=0010L00001sglNBQAY
Ribera Solutions,"Carlsbad, California (Headquarters)",http://www.riberasolutions.com,,"Based in San Diego, we are enterprise software development and cloud computing consulting company. Ribera works with life sciences, medical devices, healthcare technology companies to architect, develop, launch and manage innovative applications on secure AWS cloud. We focus on aligning AWS offerings into customers business processes, in order to achieve efficient operations and increase top-line.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ribera%20Solutions&id=0010L00001sgmMJQAY
edgeNEXUS,"Marlow, Buckinghamshire (Headquarters)",https://www.edgenexus.io,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=edgeNEXUS&id=0010L00001sgvukQAA
Virtue Security,"New York, New York (Headquarters)",https://www.virtuesecurity.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Virtue%20Security&id=0010L00001sgxIdQAI
AGS Corporation,"さいたま市浦和区針ヶ谷, 埼玉県 (Headquarters)",https://www.ags.co.jp/,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AGS%20Corporation&id=0010L00001sgxwcQAA
JDLT,"London, London (Headquarters)",https://jdlt.co.uk,,"We develop software solutions using truly innovative, industry-leading techniques. This helps us assist in redefining and standardising your processes in order to adopt automation","AWS Certified Solutions Architect - Professional,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=JDLT&id=0010L00001sgy5LQAQ
"Spiceware Co, LTD.","Seongnam-si, Gyeonggi-do (Headquarters)",https://www.spiceware.io,,Spiceware Co. Ltd is the cloud-native company which was founded to provide new cloud software and we are providing cloud information security service. We provide encryption service quickly so that they can maintain the security during quick service development.,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Spiceware%20Co%2C%20LTD.&id=0010L00001sgyEkQAI
Mediant Communications Inc.,"New York, New York (Headquarters)",http://www.mediantinc.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mediant%20Communications%20Inc.&id=0010L00001sgyGcQAI
Corbalt,"Dover, Delaware (Headquarters)",https://www.corbalt.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Corbalt&id=0010L00001sgza7QAA
"Stream Station, Inc.","Charlotte, North Carolina (Headquarters)",http://www.streamstation.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Stream%20Station%2C%20Inc.&id=0010L00001sh9YHQAY
Excers Technologies Private Limited,"Hyderabad, Andrapradesh (Headquarters)",http://www.excers.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Excers%20Technologies%20Private%20Limited&id=0010L00001sh9nMQAQ
ACPL Systems Pvt Ltd.,"Gurgaon, Haryana (Headquarters)",http://www.acpl.com,,Security technologies deliverables from ACPL: NG Network Security System Security Data Security Mobile Security Email Security Web Security Database Security Application Security Cloud & Data Center Security SIEM Adaptive Strong Authentication Privileged Identity Management Identity & Access Management Audit and Compliance,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ACPL%20Systems%20Pvt%20Ltd.&id=0010L00001shA9lQAE
Bi4 Group,"Amsterdam, Noord-Holland (Headquarters)",http://www.bi4group.com,,"Bi4 Group has a lot of experience in the development of turnkey applications and data driven solutions. Where this might be your first time, for us it is one of many. This allows us to employ best practices in the development of your solution. Furthermore we have developed a proprietary technology stack that enables us to dramatically reduce the time to market for your products.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Bi4%20Group&id=0010L00001shBEJQA2
Siminn hf,"Reykjavik, Reykjavík (Headquarters)",http://www.siminn.is,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Siminn%20hf&id=0010L00001shC7MQAU
Fluidity,"Brooklyn, New York (Headquarters)",http://www.fluidity.io,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Fluidity&id=0010L00001shCKzQAM
Jurumani Solutions (Pty) Ltd,"Midrand, Gauteng (Headquarters)",http://www.jurumani.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Jurumani%20Solutions%20(Pty)%20Ltd&id=0010L00001shCNtQAM
Sinobase Marketing Technology Corporation,"北京, Beijing (Headquarters)",http://www.sinobasedm.com/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sinobase%20Marketing%20Technology%20Corporation&id=0010L00001shK9YQAU
IRIS Solutions,"Charlotte, North Carolina (Headquarters)",http://www.irissol.com,,"IRIS Solutions is the leading provider of technology services for dental and medical practices throughout the southeast U.S. For over 22 years, IRIS has acted as a thought leader in dental and medical IT support. IRIS has successfully implemented HIPAA compliant cloud-based systems for dental and medical practices to facilitate practice management, imaging, and other critical functions.","AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IRIS%20Solutions&id=0010L00001shalqQAA
Polar Squad Oy,"Helsinki, Uusimaa (Headquarters)",https://www.polarsquad.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Polar%20Squad%20Oy&id=0010L00001shr31QAA
DataCamp,"NY, New York (Headquarters)",http://www.datacamp.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DataCamp&id=0010L00001shsGGQAY
Libelle,"Atlanta, Georgia (Headquarters)",http://www.libelle.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Libelle&id=0010L00001shsaVQAQ
"Alnetz Co., Ltd.","横浜市, 神奈川県 (Headquarters)",http://www.alnetz.co.jp/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Alnetz%20Co.%2C%20Ltd.&id=0010L00001shuoCQAQ
Health Care Innovate,"Kensington, New South Wales (Headquarters)",http://www.healthcareinnovate.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Health%20Care%20Innovate&id=0010L00001shupAQAQ
Carano Software Solutions GmbH,"Berlin, Berlin (Headquarters)",https://www.carano.de,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Carano%20Software%20Solutions%20GmbH&id=0010L00001shupyQAA
Reg&Tech Solutions AB,"Stockholm, Stockholm (Headquarters)",http://www.regandtech.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Reg%26Tech%20Solutions%20AB&id=0010L00001shutYQAQ
